epoch,full_train_loss,lr
71,0.06645831379261091,0.001
72,0.06500792826398744,0.001
73,0.06489697968082744,0.001
74,0.06425775301668532,0.001
75,0.06567497579636904,0.001
76,0.06712037047681617,0.001
77,0.0642362047031853,0.001
78,0.0659192389177746,0.001
79,0.06472331190231026,0.001
80,0.06304066689836224,0.001
81,0.06327350516141342,0.001
82,0.06250285327304458,0.001
83,0.0626428851137948,0.001
84,0.06293960795528059,0.001
85,0.061534030863156626,0.001
86,0.062235403288624105,0.001
87,0.06216753052484619,0.001
88,0.06167319090007883,0.001
89,0.06101263228280907,0.001
90,0.06201995187618334,0.001
91,0.06457106756945111,0.001
92,0.061060909853013795,0.001
93,0.060496589855623326,0.0005
94,0.05962293366002477,0.0005
95,0.0596503270350487,0.0005
96,0.0595206672857337,0.0005
97,0.059440290580088775,0.0005
98,0.05923055302001906,0.0005
99,0.059065700532597486,0.0005
100,0.05965375224022674,0.0005
101,0.05935860513098557,0.0005
102,0.058924272962915865,0.0005
103,0.058971820821206944,0.0005
104,0.05882417135882695,0.0005
105,0.05888462978941711,0.0005
106,0.058726668181370525,0.0005
107,0.058203093524868264,0.0005
108,0.058234443635268786,0.0005
109,0.058365334079553896,0.0005
110,0.05829585368117329,0.0005
111,0.058221881013375436,0.0005
112,0.05805727509106749,0.0005
113,0.05799949178131846,0.0005
114,0.057856462987387086,0.0005
115,0.057739635319026435,0.0005
116,0.05823610407953703,0.0005
117,0.05771340616221903,0.0005
118,0.057547548690159926,0.0005
119,0.05742590771926101,0.0005
120,0.05717772920852744,0.0005
121,0.05716779038702339,0.0005
122,0.0576530066051602,0.0005
123,0.057190162934133544,0.0005
124,0.057031191175300366,0.0005
125,0.057014901367645025,0.0005
126,0.056426413282426834,0.00025
127,0.05652552724479485,0.00025
128,0.056311662981818764,0.00025
129,0.05657644338740485,0.00025
130,0.05639726056837862,0.00025
131,0.05644784072111524,0.00025
132,0.056453299002345664,0.00025
133,0.05621743004567069,0.00025
134,0.05635945748924874,0.00025
135,0.05626223622940776,0.00025
136,0.056329414134730166,0.00025
137,0.05619483234243715,0.00025
138,0.055984528068824334,0.00025
139,0.0560254252229328,0.00025
140,0.0559325798633075,0.00025
141,0.05588323612019538,0.00025
142,0.05612052229515661,0.00025
143,0.05635093015290289,0.00025
144,0.055885741849509694,0.00025
145,0.05561697547388468,0.00025
146,0.055692785136396035,0.00025
147,0.0554951023962619,0.00025
148,0.05562661761844198,0.00025
149,0.05560480251732249,0.00025
150,0.05547929894445654,0.00025
151,0.05549134518223725,0.00025
152,0.05553593654138285,0.00025
153,0.055323088188201516,0.00025
154,0.05528227224523427,0.00025
155,0.05528613978068466,0.000125
156,0.05515782386222875,0.000125
157,0.0551739958801703,0.000125
158,0.05516234294413327,0.000125
159,0.05506643292705522,0.000125
160,0.055031128398570606,0.000125
161,0.05503024122050299,0.000125
162,0.05498149168447708,0.000125
163,0.05493321673914669,0.000125
164,0.05488127755719403,0.000125
165,0.054773407049563766,0.000125
166,0.05501673946381378,0.000125
167,0.054873274777886276,6.25e-05
168,0.054767985431527104,6.25e-05
169,0.05493767969600584,6.25e-05
170,0.05485338007468484,6.25e-05
171,0.054696721850272224,6.25e-05
172,0.05486796041669435,6.25e-05
173,0.054785330557507034,6.25e-05
174,0.05466848107663055,6.25e-05
175,0.05470153605904041,6.25e-05
176,0.054717603710623335,6.25e-05
177,0.05477089614771549,6.25e-05
178,0.0546602248915992,6.25e-05
179,0.054718470247165495,6.25e-05
180,0.054621789523464914,6.25e-05
181,0.05464268101666979,6.25e-05
182,0.054702131402468275,6.25e-05
183,0.05469050316074972,6.25e-05
184,0.054713371690859776,6.25e-05
185,0.05468856222831712,6.25e-05
186,0.05464232796753953,6.25e-05
187,0.054582592456778274,6.25e-05
188,0.054539599528702166,6.25e-05
189,0.05460495648720005,6.25e-05
190,0.05453165420479723,6.25e-05
191,0.05455342337065852,6.25e-05
192,0.05456419453169929,6.25e-05
193,0.05445612207603001,6.25e-05
194,0.05454902905324575,6.25e-05
195,0.05455925639281788,6.25e-05
196,0.054462055089189915,6.25e-05
197,0.054579679537714774,6.25e-05
198,0.054374503876934155,6.25e-05
199,0.05440443875764634,6.25e-05
200,0.054423513669849995,6.25e-05
201,0.05439828976184465,6.25e-05
202,0.054422827223030004,6.25e-05
203,0.05434943860232736,3.125e-05
204,0.05442137245805031,3.125e-05
205,0.05428488990753155,3.125e-05
206,0.05433380206649598,3.125e-05
