epoch,train_loss,val_loss,lr
78,0.07203786132374927,0.09054942561066859,0.001
79,0.0710780413826452,0.09185427623252346,0.001
80,0.07194338261753948,0.08685406944523119,0.001
81,0.07079969750067998,0.09416353101055372,0.001
82,0.07212327456158013,0.08845578138142415,0.001
83,0.07147972709742142,0.08516863451156442,0.001
84,0.07143236820101193,0.09600151320026346,0.001
85,0.07258560702763668,0.0884727904241379,0.001
86,0.07001053078367638,0.09105801206745513,0.001
87,0.06881239094787635,0.08526245597835001,0.001
88,0.06918789420450705,0.08608238844022359,0.001
89,0.06876621777762651,0.10323168893927309,0.001
90,0.06911692833434194,0.08890482132837653,0.001
91,0.0676424073060499,0.0855637235728573,0.001
92,0.06855085472365857,0.09014111686514938,0.001
93,0.06737164707900402,0.08364845081551434,0.0005
94,0.06717787871830853,0.08489264051119487,0.0005
95,0.06681230722194621,0.08410848151875414,0.0005
96,0.06712643337953232,0.09000352484994828,0.0005
97,0.06715917733156233,0.0840772454188839,0.0005
98,0.06652611172319221,0.08411420400012029,0.0005
99,0.06631787852720722,0.08317200801416075,0.0005
100,0.06625844450277248,0.08110459757177797,0.0005
101,0.06653592783245381,0.08252274264755859,0.0005
102,0.0662238028476463,0.08371276670394967,0.0005
103,0.06640022903789868,0.08438277888243602,0.0005
104,0.06636435489450587,0.0811808186715052,0.0005
105,0.06595251544941923,0.08493948777516683,0.0005
106,0.06600819731238558,0.08259258938434462,0.0005
107,0.06560549122253254,0.08106954033788481,0.0005
108,0.06541913433540664,0.08053217690829273,0.0005
109,0.06530161183548977,0.08535827537105509,0.0005
110,0.06547359156286836,0.08185546821383037,0.0005
111,0.06524526660500157,0.08264992649424566,0.0005
112,0.06559350238627289,0.08489007122440426,0.0005
113,0.06496237456962152,0.08135032478260668,0.0005
114,0.06480402365831313,0.094308019010988,0.0005
115,0.06552266754203179,0.08099298331563332,0.0005
116,0.06462036693180687,0.08025904586326042,0.0005
117,0.06457175715926144,0.08313819078822114,0.0005
118,0.06474976299189147,0.0803190891737263,0.0005
119,0.06486323275428678,0.0818511945880167,0.0005
120,0.06428629894760478,0.08432663420563963,0.0005
121,0.06476196386294962,0.08522420370415465,0.0005
122,0.06456614393069454,0.08254620302213381,0.0005
123,0.06437943828073207,0.08122575138801853,0.0005
124,0.06440851922604543,0.08898517881354241,0.0005
125,0.06605701508087405,0.08417461691381724,0.0005
126,0.06408278883348772,0.07907239242231465,0.00025
127,0.0636527637822412,0.07948555158425684,0.00025
128,0.06341177622522658,0.07837165199458326,0.00025
129,0.06356900012204109,0.0790593912068023,0.00025
130,0.06328744077262591,0.07973703166393385,0.00025
131,0.0634533549775689,0.0801133219782076,0.00025
132,0.06322125377165867,0.0778252316256092,0.00025
133,0.06308346743416808,0.07735341863545109,0.00025
134,0.06327129880005573,0.07890440586222905,0.00025
135,0.06319137749220402,0.07971858740125072,0.00025
136,0.06325252419925564,0.0822430621679515,0.00025
137,0.06312275602595586,0.0783255868306443,0.00025
138,0.06295665576781359,0.07787846883410188,0.00025
139,0.0630124355210477,0.07657748553306545,0.00025
140,0.06308736428550264,0.07708984899194274,0.00025
141,0.06310161366745189,0.07834839081927522,0.00025
142,0.06285726887745696,0.08065551786117903,0.00025
143,0.06274168708336975,0.07871182562281552,0.00025
144,0.06300264612958176,0.07822095542193548,0.00025
145,0.0627764491850045,0.07645335665576534,0.00025
146,0.06256505554202818,0.07784807122733495,0.00025
147,0.062481419131337014,0.07829221502014491,0.00025
148,0.0632805319678478,0.0767536413587936,0.00025
149,0.06294347366278912,0.07821913436395393,0.00025
150,0.06233738441521273,0.07696280520256252,0.00025
151,0.06237900387989962,0.07888979989371887,0.00025
152,0.06234141487256715,0.07839414455574942,0.00025
153,0.062273794227882144,0.07740076010085677,0.00025
154,0.062171416185039616,0.07657109963022955,0.00025
155,0.0620627409871412,0.0763018056954423,0.000125
156,0.06216665343718036,0.07695250399580829,0.000125
157,0.06214079090410269,0.07613244123382655,0.000125
158,0.062074744700703836,0.07678692885185485,0.000125
159,0.061938670878822606,0.07666605932799649,0.000125
160,0.06215052995472901,0.07660187138542193,0.000125
161,0.062002917201226714,0.07615065509325837,0.000125
162,0.061827303952480386,0.07701162814277492,0.000125
163,0.061839930631377125,0.07862962823208064,0.000125
164,0.061964685531897164,0.0766030624032565,0.000125
165,0.06176359092259451,0.07780770809138747,0.000125
166,0.0618470315629751,0.07990710086201969,0.000125
167,0.061677145867967215,0.07595281799634297,6.25e-05
168,0.06163291235719377,0.07747393213722804,6.25e-05
169,0.061711240576857944,0.07670598830262275,6.25e-05
170,0.061715737383979674,0.07680066579008756,6.25e-05
171,0.061727671138430994,0.07681882378717536,6.25e-05
172,0.06165178889734202,0.07591941598887857,6.25e-05
173,0.061635772187232096,0.07584639669281162,6.25e-05
174,0.06165624292327086,0.07749796796879267,6.25e-05
175,0.061680048554181396,0.0761378740475058,6.25e-05
176,0.061665651189931905,0.07613504622897056,6.25e-05
177,0.061577038633256254,0.07654100471435617,6.25e-05
178,0.061479103972169095,0.07714885716841101,6.25e-05
179,0.061591493863908935,0.0758100429762444,6.25e-05
180,0.06137482493038801,0.07753883651946777,6.25e-05
181,0.06167039004549016,0.07577573514147981,6.25e-05
182,0.06152036316413347,0.07660903677548447,6.25e-05
183,0.061544275008421474,0.07642374110820631,6.25e-05
184,0.061465481076345245,0.07763733152113005,6.25e-05
185,0.06145693241786433,0.07564582027256761,6.25e-05
186,0.06136255813566567,0.0761315699309519,6.25e-05
187,0.06140835901546784,0.07535409615736574,6.25e-05
188,0.06145561848445868,0.07748524211857417,6.25e-05
189,0.06164881980348266,0.07553668393664165,6.25e-05
190,0.06146739002688697,0.07539737536210447,6.25e-05
191,0.06163787322028558,0.07852620365412813,6.25e-05
192,0.061461593018468104,0.07578106269444505,6.25e-05
193,0.06151342370154546,0.07503995723920326,6.25e-05
194,0.061364051203387435,0.0755642378711265,6.25e-05
195,0.06133831733427022,0.07516910632451375,6.25e-05
196,0.06140335153341839,0.07821040228349434,6.25e-05
197,0.061453801950427885,0.07566583528094095,6.25e-05
198,0.06129955119314481,0.07595293485138514,6.25e-05
199,0.06131304705077535,0.07572171704409873,6.25e-05
200,0.061373993410146904,0.07698382316114695,6.25e-05
201,0.06114509354080504,0.0750335902247799,6.25e-05
202,0.06117740859365311,0.07659565247084997,6.25e-05
203,0.061290206160985974,0.0761782237383873,3.125e-05
204,0.06117815850515597,0.07622085759356687,3.125e-05
205,0.061301949448467716,0.07499115035686318,3.125e-05
206,0.06126024559726436,0.07495599318312728,3.125e-05
207,0.06127623149619011,0.07550222626015476,3.125e-05
208,0.06115526158604617,0.07550494752518118,3.125e-05
209,0.061153733303594894,0.07646399918756529,3.125e-05
210,0.061232590667855705,0.0762347144351158,3.125e-05
211,0.06108818663674435,0.07548697412558342,3.125e-05
212,0.06112846469017528,0.07526919817271298,3.125e-05
213,0.060962347615397754,0.07600170907364588,3.125e-05
214,0.06105326971913409,0.07523630247812838,3.125e-05
215,0.061026880209149294,0.0756687200232728,3.125e-05
216,0.061119269848906,0.07545714826072188,1.5625e-05
217,0.061034865534207415,0.07580617927525142,1.5625e-05
218,0.0611600284579688,0.07571906794423926,1.5625e-05
219,0.06101730348642878,0.07577477151944757,1.5625e-05
220,0.06105931644470236,0.07566566305345596,1.5625e-05
221,0.06110170886452222,0.07554295098400551,1.5625e-05
222,0.06111668236724085,0.07532392793322262,1.5625e-05
223,0.061036057685044304,0.07597660653667362,1.5625e-05
224,0.06101790513614941,0.0756881166674775,1.5625e-05
225,0.06097300013924343,0.07541510515833554,7.8125e-06
226,0.061048385256872416,0.07534195101696607,7.8125e-06
227,0.06111271923436883,0.07543725247524645,7.8125e-06
228,0.061036245653717645,0.07546646188111066,7.8125e-06
229,0.060993739522223284,0.0755528033460112,7.8125e-06
230,0.06100907672643116,0.07518149506828012,7.8125e-06
231,0.06108248019071206,0.0758565496636308,7.8125e-06
232,0.06098746740807117,0.07533744745058556,7.8125e-06
233,0.06104277893014709,0.07555680714513613,7.8125e-06
234,0.06092504175398618,0.07556096968585498,3.90625e-06
235,0.06104790187574589,0.07556158026603803,3.90625e-06
236,0.060922540812893736,0.07547301131568543,3.90625e-06
