epoch,train_loss,val_loss,lr
1,1.1275545034186074,1.2613441900575542,0.001
2,0.7626769952237442,0.9370068408582853,0.001
3,0.5508235033127766,0.7409849199530196,0.001
4,0.4285863683186642,0.6065288848528579,0.001
5,0.34814382681907696,0.4986726927974997,0.001
6,0.28923998242763893,0.4114360058688682,0.001
7,0.247044420703114,0.34721999064972414,0.001
8,0.2180335613995218,0.3031113008385924,0.001
9,0.19626955563936993,0.27265289183620994,0.001
10,0.18158326507269082,0.250726653342922,0.001
11,0.1708684660841976,0.23214177551879187,0.001
12,0.1618534453751729,0.2168594746829168,0.001
13,0.15486332756439045,0.20462754534804115,0.001
14,0.14919093116258986,0.19501397353873406,0.001
15,0.14397453835058519,0.18692505737962245,0.001
16,0.13923155211682509,0.18061714085269737,0.001
17,0.1344704436715982,0.1747522108631047,0.001
18,0.13112663332464927,0.1696799045556212,0.001
19,0.12771896565331303,0.16539143508972098,0.001
20,0.12439079982145926,0.16124109927922078,0.001
21,0.1208030906014233,0.15804249508195817,0.001
22,0.11802213854426544,0.15457761832023864,0.001
23,0.1158675800698783,0.15069233413156308,0.001
24,0.11334764314619424,0.14747221671282973,0.001
25,0.11134930920922637,0.1450775035167938,0.001
26,0.10928509824066564,0.1430163617003454,0.001
27,0.10739819774334297,0.139559694784417,0.001
28,0.10539617671649171,0.13687106871713786,0.001
29,0.10361046990940359,0.13422415781783187,0.001
30,0.10169086903878995,0.13229514458408095,0.001
31,0.10022730450508034,0.13038414596966957,0.001
32,0.09849842410783427,0.1265388377997429,0.001
33,0.09699437643886158,0.12598815059552998,0.001
34,0.09551420571301251,0.12407585719949034,0.001
35,0.0941216500522015,0.12214091422895318,0.001
36,0.09292166389027322,0.11995873780555377,0.001
37,0.09099140431312716,0.11763505459376122,0.001
38,0.09017038300347131,0.11608149458284248,0.001
39,0.08889704745702534,0.11448445132333938,0.001
40,0.08744387640144884,0.11264576389365,0.001
41,0.08652291934995181,0.11241585130560888,0.001
42,0.0854175279337882,0.11134287769391657,0.001
43,0.0838486567780389,0.10898175152469443,0.001
44,0.08270039460523786,0.10560437726647887,0.001
45,0.08184853908482322,0.10375858972606049,0.001
46,0.08054143404426209,0.10414864780151681,0.001
47,0.08033736851083392,0.10431820510729263,0.001
48,0.07854345087081276,0.10091950163993661,0.001
49,0.07780257401151168,0.09825572072098789,0.001
50,0.07693764527838708,0.09853778108614221,0.001
51,0.07584860108363334,0.09739147539008154,0.001
52,0.07514740159259624,0.09496822798088805,0.001
53,0.07457890354730837,0.09521821084087842,0.001
54,0.07363089121544132,0.0924635467736144,0.001
55,0.07300897094626439,0.09147036086478734,0.001
56,0.07210986818589972,0.09155642281384228,0.001
57,0.07135797745300233,0.08943644653172253,0.001
58,0.07066278681090853,0.09106821513067097,0.001
59,0.06988772773759036,0.08793597512593553,0.001
60,0.06897084858721805,0.0853704349091064,0.001
61,0.06826081880848013,0.08576374228142168,0.001
62,0.06770971955941123,0.08415447367380743,0.001
63,0.0671654039378681,0.0873446778347503,0.001
64,0.0664563474176351,0.08490766959103276,0.001
65,0.06594871784827083,0.08498593103395749,0.001
66,0.06515436073507831,0.08246844155059013,0.001
67,0.06480707879172261,0.08005160308319684,0.001
68,0.0644556005014156,0.0808295725959621,0.001
69,0.06390840175739691,0.07983182143402971,0.001
70,0.06339715819632036,0.08224997779005738,0.001
71,0.06308733450363016,0.07798850495521337,0.001
72,0.062134095599699325,0.08084384992242404,0.001
73,0.06197215001501845,0.07806424158348885,0.001
74,0.06086154803565524,0.0757971850568301,0.001
75,0.060692539048353034,0.07506157995358995,0.001
76,0.06058101523718699,0.07888117726535013,0.001
77,0.05978111328671312,0.07416214329194805,0.001
78,0.059726407337330506,0.07397792659121562,0.001
79,0.05886881910639407,0.07352829643580468,0.001
80,0.05883270468688949,0.07734968124731491,0.001
81,0.05836969423844851,0.07169452253814157,0.001
82,0.058077326250643435,0.07393009756525902,0.001
83,0.05730914904958375,0.07247534584781351,0.001
84,0.05705995639583329,0.070180340050018,0.001
85,0.05665020214194348,0.07221017371029614,0.001
86,0.05638158134604853,0.07178160726479743,0.001
87,0.0558449723140046,0.0689152345945846,0.001
88,0.055997659553656966,0.06939231135529471,0.001
89,0.05546635037589706,0.07202185132459962,0.001
90,0.05509332245367444,0.06851813371323015,0.001
91,0.054776082454421386,0.06947251310631565,0.001
92,0.05433843931743887,0.07201918592191722,0.001
93,0.0542656634810695,0.07036520494445818,0.001
94,0.054037116672451736,0.06833242705967872,0.001
95,0.0535035568194878,0.0668875243021473,0.001
96,0.05411187486087414,0.07087481917311612,0.001
97,0.05359325330271594,0.06686424828011152,0.001
98,0.053241518652450026,0.06729727926319592,0.001
99,0.052359596941166806,0.066628635895851,0.001
100,0.052063721993022956,0.06667897374662635,0.001
101,0.05201373679081126,0.06595107530622177,0.001
102,0.051937243489638886,0.06446799173202689,0.001
103,0.051343644356520377,0.06696942995672357,0.001
104,0.051370442724784145,0.06449990811413281,0.001
105,0.052011396074693135,0.0640492221672241,0.001
106,0.05179451034154678,0.07573923331145282,0.001
107,0.05115632971873113,0.06407053428425637,0.001
108,0.050576991773971375,0.06502368539980014,0.001
109,0.05031139640800471,0.06382072588352308,0.001
110,0.049924939939000684,0.06554205321013655,0.001
111,0.05002187287191241,0.0630802852378044,0.001
112,0.04980468565610059,0.06384675804882833,0.001
113,0.04956590349139255,0.06424372190754163,0.001
114,0.04959708406553286,0.06384372002185752,0.001
115,0.04927805903872981,0.0625423205633686,0.001
116,0.04880912440734398,0.06199488722842578,0.001
117,0.04905289947332206,0.06687125447950407,0.001
118,0.04923174611044824,0.0634469472246083,0.001
119,0.0495239846299301,0.06380023139796845,0.001
120,0.048396675861956104,0.062002833425726524,0.001
121,0.04807030659404132,0.06365129680938372,0.001
122,0.0478381362401992,0.06243458512711198,0.001
123,0.04764312462436422,0.06272872226423325,0.001
124,0.04772671962400586,0.06016048957768096,0.001
125,0.04799150605323875,0.0620305194566239,0.001
126,0.04762168818605895,0.06195539735495772,0.001
127,0.04746013181752714,0.061411609129818606,0.001
128,0.047493046212665334,0.06173973235909797,0.001
129,0.04727793173065233,0.06315814409081795,0.001
130,0.04696016486014997,0.0591069124741097,0.001
131,0.047151489842816,0.059069618514683696,0.001
132,0.04659663455020585,0.06498268916182322,0.001
133,0.04670176382047914,0.05947331251346902,0.001
134,0.04670784072669296,0.059349263313154106,0.001
135,0.04642071160815881,0.062078355518105914,0.001
136,0.04625642132985407,0.05998421929198313,0.001
137,0.04607886308420719,0.06157488978072388,0.001
138,0.04633441523794504,0.059634686292034306,0.001
139,0.045923844007102047,0.06019653826271562,0.001
140,0.045603121887323295,0.05879477300600374,0.001
141,0.045712736768397516,0.06162427803969275,0.001
142,0.04561401672886253,0.06112264940455624,0.001
143,0.0453729133742835,0.059854337123975365,0.001
144,0.045142174854342916,0.062322733486624066,0.001
145,0.045401304745526894,0.06171714174965201,0.001
146,0.04508179189315217,0.062456051767144576,0.001
147,0.04474088923506309,0.05833466947078705,0.001
148,0.04468687880726332,0.05842811927947824,0.001
149,0.04466768499712604,0.06423852621964668,0.001
150,0.04489553411306314,0.06072372643098439,0.001
151,0.04443571870602933,0.06247829617974965,0.001
152,0.0448241768249763,0.06018756802223589,0.001
153,0.04442331935164041,0.058576947899713905,0.001
154,0.044337851359199626,0.05934642742485761,0.001
155,0.04395028343466805,0.05958339023535655,0.001
156,0.04410677131909574,0.0621996557195437,0.001
157,0.04384954032732714,0.059226505056908144,0.0005
158,0.04367323805324985,0.05809439281894736,0.0005
159,0.0435484187832581,0.05787758831291982,0.0005
160,0.04367253861551097,0.05760032075997357,0.0005
161,0.04351875919095442,0.05753275425466772,0.0005
162,0.0437831952690751,0.059407792311825164,0.0005
163,0.043533613232168054,0.06125981634882487,0.0005
164,0.04322531989759409,0.05916883047312906,0.0005
165,0.04307139098766956,0.05944091555190413,0.0005
166,0.043275555672442706,0.060213555769833255,0.0005
167,0.04328418715983929,0.06010213086049851,0.0005
168,0.04326883291063893,0.05930423433105695,0.0005
169,0.04317135824280819,0.06045202685001234,0.0005
170,0.04298462981847264,0.05943728221333734,0.0005
171,0.042842446953358176,0.059788318094053224,0.00025
172,0.04293889379893981,0.05830176263095037,0.00025
173,0.04307678118620787,0.059638976424796396,0.00025
174,0.0428397773823821,0.059234512818458415,0.00025
175,0.04257253638902391,0.05855802395572401,0.00025
176,0.04292285887137642,0.05873157851500054,0.00025
177,0.04296336941973179,0.058926611812147374,0.00025
178,0.04273251440693017,0.05953257564268156,0.00025
179,0.04265896563928605,0.058359158733119705,0.00025
180,0.04292489154722749,0.0591447667171966,0.000125
181,0.042766530203061266,0.05851182016335666,0.000125
182,0.04278754160380756,0.05900256670501134,0.000125
183,0.04273762003146282,0.058886977907729475,0.000125
184,0.04258793523264171,0.058684125882849845,0.000125
185,0.04273051114826167,0.059789310769947694,0.000125
186,0.042609743937536436,0.05851683850702086,0.000125
187,0.04266290127726618,0.05851624348120058,0.000125
188,0.04273291703821428,0.058444516013746395,0.000125
189,0.04243035594040608,0.058541143403205695,6.25e-05
190,0.0425740917437358,0.059136972933599395,6.25e-05
191,0.04270320463404127,0.05848973311790048,6.25e-05
