device,stage,model,graph,seed,label_fraction,shuffle_labels,hidden,head_hidden,dropout,learning_rate,finetune_encoder,test,best_val_macro_f1,best_epoch,pretrain_val_mse,accuracy,macro_precision,macro_recall,macro_f1
BFPT,final,GCN-NodeAware,Identity,202,1,False,32,96,0.05,0.0015,False,ood_profile,0.9826388260947612,33,0.0751305446028709,0.8385416666666666,0.8750234678097616,0.8385416666666667,0.8410110360509322
BFPT,final,GCN-NodeAware,Identity,202,1,False,32,96,0.05,0.0015,False,weak,0.9826388260947612,33,0.0751305446028709,0.4010416666666667,0.7374153141598013,0.4010416666666667,0.3758398524555068
BFPT,final,GCN-NodeAware,KG,101,1,False,32,96,0.05,0.0015,False,iid,0.982662419632026,33,0.0755194351077079,0.9583333333333334,0.9599120305414514,0.9583333333333334,0.958561844889396
BFPT,final,GCN-NodeAware,KG,101,1,False,32,96,0.05,0.0015,False,ood_profile,0.982662419632026,33,0.0755194351077079,0.8420138888888888,0.8884540185824568,0.8420138888888888,0.8492011711892973
BFPT,final,GCN-NodeAware,KG,101,1,False,32,96,0.05,0.0015,False,weak,0.982662419632026,33,0.0755194351077079,0.3576388888888889,0.7299967888870729,0.3576388888888889,0.3044912262924119
BFPT,final,GCN-NodeAware,KG,123,1,False,32,96,0.05,0.0015,False,iid,0.9754891861195067,11,0.0770108252763748,0.9565972222222222,0.9565923780319384,0.9565972222222222,0.9562842679311934
BFPT,final,GCN-NodeAware,KG,123,1,False,32,96,0.05,0.0015,False,ood_profile,0.9754891861195067,11,0.0770108252763748,0.8854166666666666,0.8994562552691576,0.8854166666666667,0.8880621869675602
BFPT,final,GCN-NodeAware,KG,123,1,False,32,96,0.05,0.0015,False,weak,0.9754891861195067,11,0.0770108252763748,0.4253472222222222,0.691659478000511,0.4253472222222222,0.4140906524577872
BFPT,final,GCN-NodeAware,KG,202,1,False,32,96,0.05,0.0015,False,iid,0.9825959590307716,12,0.0784766748547554,0.9652777777777778,0.9653679398070044,0.9652777777777778,0.9652575577555538
BFPT,final,GCN-NodeAware,KG,202,1,False,32,96,0.05,0.0015,False,ood_profile,0.9825959590307716,12,0.0784766748547554,0.8836805555555556,0.9043386261089612,0.8836805555555556,0.887577260576149
BFPT,final,GCN-NodeAware,KG,202,1,False,32,96,0.05,0.0015,False,weak,0.9825959590307716,12,0.0784766748547554,0.4149305555555556,0.7215915873880598,0.4149305555555556,0.394148073690537
CND1,final,AE,KG,101,1,False,32,96,0.05,0.0015,False,iid,0.9791479531262606,17,0.0205054935067892,0.9652777777777778,0.9656064677155798,0.9652777777777778,0.9652521735205152
CND1,final,AE,KG,101,1,False,32,96,0.05,0.0015,False,ood_profile,0.9791479531262606,17,0.0205054935067892,0.9027777777777778,0.906069874233234,0.9027777777777778,0.9032669960924972
CND1,final,AE,KG,101,1,False,32,96,0.05,0.0015,False,weak,0.9791479531262606,17,0.0205054935067892,0.453125,0.6703274660687846,0.453125,0.4390786038517258
CND1,final,AE,KG,123,1,False,32,96,0.05,0.0015,False,iid,0.9756692769987252,13,0.0191204138100147,0.9444444444444444,0.946328875586102,0.9444444444444444,0.9444861560277652
CND1,final,AE,KG,123,1,False,32,96,0.05,0.0015,False,ood_profile,0.9756692769987252,13,0.0191204138100147,0.8923611111111112,0.8931041526592247,0.8923611111111112,0.8923184128321429
CND1,final,AE,KG,123,1,False,32,96,0.05,0.0015,False,weak,0.9756692769987252,13,0.0191204138100147,0.4670138888888889,0.6424083850452287,0.4670138888888888,0.4612275180820177
CND1,final,AE,KG,202,1,False,32,96,0.05,0.0015,False,iid,0.9792174829419148,18,0.0217331293970346,0.9548611111111112,0.9563592671979,0.9548611111111112,0.9547095096069228
CND1,final,AE,KG,202,1,False,32,96,0.05,0.0015,False,ood_profile,0.9792174829419148,18,0.0217331293970346,0.8993055555555556,0.9003708926492971,0.8993055555555555,0.8995445304558606
CND1,final,AE,KG,202,1,False,32,96,0.05,0.0015,False,weak,0.9792174829419148,18,0.0217331293970346,0.4375,0.6089411469838636,0.4375,0.4234626119189383
