stage,model,graph,seed,label_fraction,shuffle_labels,hidden,head_hidden,dropout,learning_rate,finetune_encoder,test,best_val_macro_f1,best_epoch,pretrain_val_mse,accuracy,macro_precision,macro_recall,macro_f1
final,AE,KG,101,1,False,32,96,0.05,0.0015,False,iid,0.9687967719147001,42,0.2917402684688568,0.9548611111111112,0.955827180474671,0.9548611111111112,0.9549730555624685
final,AE,KG,101,1,False,32,96,0.05,0.0015,False,ood_profile,0.9687967719147001,42,0.2917402684688568,0.9270833333333334,0.9330723198370257,0.9270833333333333,0.9280874769239742
final,AE,KG,101,1,False,32,96,0.05,0.0015,False,weak,0.9687967719147001,42,0.2917402684688568,0.4496527777777778,0.6851814851814853,0.4496527777777778,0.4307408264212063
