stage,model,graph,seed,label_fraction,shuffle_labels,hidden,head_hidden,dropout,learning_rate,finetune_encoder,test,best_val_macro_f1,best_epoch,pretrain_val_mse,accuracy,macro_precision,macro_recall,macro_f1
final,GCN-NodeAware,Corr,101,1,False,32,96,0.05,0.0015,False,iid,0.9757527926177757,5,0.5466801524162292,0.9739583333333334,0.974484126984127,0.9739583333333334,0.974060968653524
final,GCN-NodeAware,Corr,101,1,False,32,96,0.05,0.0015,False,ood_profile,0.9757527926177757,5,0.5466801524162292,0.9496527777777778,0.9532269209508015,0.9496527777777778,0.9502345927731717
final,GCN-NodeAware,Corr,101,1,False,32,96,0.05,0.0015,False,weak,0.9757527926177757,5,0.5466801524162292,0.3767361111111111,0.714943032427695,0.3767361111111111,0.32957166439913765
