task,split,algorithm,target_tag,name_cn,unit,group,r2,rmse,mae,train_actual_min,train_actual_max,actual_min,actual_max,pred_min,pred_max,samples,first_time,last_time
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBQ10CP101,一级抽汽口压力,MPa,Y2_一级抽汽接口,0.9965012669563293,0.13685557467082385,0.10450843721628189,3.253051280975342,11.34539794921875,3.212769031524658,11.384765625,3.268444061279297,11.502859115600586,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBQ10CP101,一级抽汽口压力,MPa,Y2_一级抽汽接口,0.9967858791351318,0.13117133860112037,0.10059858858585358,3.253051280975342,11.34539794921875,3.212769031524658,11.384765625,3.1146726608276367,11.196002960205078,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBQ10CP101,一级抽汽口压力,MPa,Y2_一级抽汽接口,0.9957596063613892,0.15066488450221482,0.10273130983114243,3.253051280975342,11.34539794921875,3.212769031524658,11.384765625,3.1439437866210938,11.383267402648926,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBQ10CT101A,一级抽汽口温度,℃,Y2_一级抽汽接口,0.884259819984436,2.2977089957234185,1.5664968490600586,385.68499755859375,443.54840087890625,386.06500244140625,444.2243957519531,401.1444396972656,436.44122314453125,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBQ10CT101A,一级抽汽口温度,℃,Y2_一级抽汽接口,0.9652090072631836,1.2597562567783935,0.8817747831344604,385.68499755859375,443.54840087890625,386.06500244140625,444.2243957519531,396.3678283691406,442.86370849609375,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBQ10CT101A,一级抽汽口温度,℃,Y2_一级抽汽接口,0.9571703672409058,1.3977359311892223,0.9676609039306641,385.68499755859375,443.54840087890625,386.06500244140625,444.2243957519531,395.2989501953125,442.0822448730469,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBQ10CT101A,一级抽汽口温度,℃,Y2_一级抽汽接口,0.9442166090011597,1.5951643259428994,1.11650550365448,385.68499755859375,443.54840087890625,386.06500244140625,444.2243957519531,395.44732666015625,440.0732727050781,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBQ10CT102,一级抽汽逆止门前水平管管顶温度,℃,Y2_一级抽汽接口,0.8710686564445496,2.3933576536226875,1.6053252220153809,383.3345031738281,439.8227844238281,383.3232116699219,440.4548645019531,398.56243896484375,433.29327392578125,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBQ10CT102,一级抽汽逆止门前水平管管顶温度,℃,Y2_一级抽汽接口,0.9686053395271301,1.1810177509126973,0.8351021409034729,383.3345031738281,439.8227844238281,383.3232116699219,440.4548645019531,392.91259765625,439.818603515625,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBQ10CT102,一级抽汽逆止门前水平管管顶温度,℃,Y2_一级抽汽接口,0.9563911557197571,1.3919246472538707,0.9457529783248901,383.3345031738281,439.8227844238281,383.3232116699219,440.4548645019531,393.4479675292969,438.4254150390625,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBQ10CT102,一级抽汽逆止门前水平管管顶温度,℃,Y2_一级抽汽接口,0.9460099935531616,1.5487628552609136,1.059799075126648,383.3345031738281,439.8227844238281,383.3232116699219,440.4548645019531,392.9918212890625,436.68597412109375,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBQ10CT103,一级抽汽逆止门前水平管管底温度,℃,Y2_一级抽汽接口,0.8885421752929688,2.2431256926613345,1.559169888496399,384.16204833984375,440.4991149902344,384.1507263183594,441.4193420410156,398.18524169921875,434.110107421875,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBQ10CT103,一级抽汽逆止门前水平管管底温度,℃,Y2_一级抽汽接口,0.9686681032180786,1.1893005273208213,0.8470048904418945,384.16204833984375,440.4991149902344,384.1507263183594,441.4193420410156,393.7101745605469,440.761474609375,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBQ10CT103,一级抽汽逆止门前水平管管底温度,℃,Y2_一级抽汽接口,0.9592868089675903,1.3557071970760488,0.9525895118713379,384.16204833984375,440.4991149902344,384.1507263183594,441.4193420410156,393.72772216796875,438.7030334472656,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBQ10CT103,一级抽汽逆止门前水平管管底温度,℃,Y2_一级抽汽接口,0.9479402899742126,1.5330250630578819,1.0532126426696777,384.16204833984375,440.4991149902344,384.1507263183594,441.4193420410156,393.54217529296875,437.4469909667969,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBQ10CT104,一级抽汽逆止门后水平管管顶温度,℃,Y2_一级抽汽接口,0.8802370429039001,2.2796611739920447,1.5854774713516235,384.4974365234375,440.54345703125,383.90472412109375,441.0313720703125,398.30401611328125,433.687744140625,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBQ10CT104,一级抽汽逆止门后水平管管顶温度,℃,Y2_一级抽汽接口,0.9641008973121643,1.2481038493970362,0.8727563619613647,384.4974365234375,440.54345703125,383.90472412109375,441.0313720703125,394.26654052734375,440.0435791015625,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBQ10CT104,一级抽汽逆止门后水平管管顶温度,℃,Y2_一级抽汽接口,0.9538163542747498,1.4156412826847962,0.9615631699562073,384.4974365234375,440.54345703125,383.90472412109375,441.0313720703125,394.45831298828125,439.12359619140625,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBQ10CT104,一级抽汽逆止门后水平管管顶温度,℃,Y2_一级抽汽接口,0.9409820437431335,1.6002987970064582,1.0866656303405762,384.4974365234375,440.54345703125,383.90472412109375,441.0313720703125,394.0153503417969,437.2132263183594,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBQ10CT105,一级抽汽逆止门后水平管管底温度,℃,Y2_一级抽汽接口,0.8801183700561523,2.304040643465988,1.586483120918274,383.871337890625,439.7784729003906,383.7146301269531,440.69879150390625,397.7532653808594,432.90924072265625,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBQ10CT105,一级抽汽逆止门后水平管管底温度,℃,Y2_一级抽汽接口,0.9691200256347656,1.1693704926543067,0.827021598815918,383.871337890625,439.7784729003906,383.7146301269531,440.69879150390625,393.204345703125,440.2740478515625,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBQ10CT105,一级抽汽逆止门后水平管管底温度,℃,Y2_一级抽汽接口,0.9591705799102783,1.344623237579629,0.9275180101394653,383.871337890625,439.7784729003906,383.7146301269531,440.69879150390625,393.60235595703125,438.22430419921875,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBQ10CT105,一级抽汽逆止门后水平管管底温度,℃,Y2_一级抽汽接口,0.9465047121047974,1.5391170279046156,1.0443319082260132,383.871337890625,439.7784729003906,383.7146301269531,440.69879150390625,393.3047790527344,436.7386779785156,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBQ10CP102,1号高加入口抽汽压力,MPa,Y2_一级抽汽接口,0.9919789433479309,0.2014798612262802,0.13346245884895325,3.31072998046875,11.1632080078125,3.27044677734375,11.192503929138184,3.0229783058166504,11.024243354797363,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBQ10CP102,1号高加入口抽汽压力,MPa,Y2_一级抽汽接口,0.9972080588340759,0.11886922613922356,0.09310167282819748,3.31072998046875,11.1632080078125,3.27044677734375,11.192503929138184,3.218611240386963,11.313545227050781,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBQ10CP102,1号高加入口抽汽压力,MPa,Y2_一级抽汽接口,0.9968811273574829,0.12563590632253283,0.0949348583817482,3.31072998046875,11.1632080078125,3.27044677734375,11.192503929138184,3.192594528198242,11.019100189208984,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBQ10CP102,1号高加入口抽汽压力,MPa,Y2_一级抽汽接口,0.9959753155708313,0.14271872916491887,0.09909582138061523,3.31072998046875,11.1632080078125,3.27044677734375,11.192503929138184,3.194962978363037,11.201077461242676,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBQ10CT106,1号高加入口抽汽温度,℃,Y2_一级抽汽接口,0.8640173673629761,2.3855478064680615,1.5789780616760254,383.4798583984375,438.8137512207031,382.305419921875,439.4459228515625,398.90106201171875,432.7912902832031,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBQ10CT106,1号高加入口抽汽温度,℃,Y2_一级抽汽接口,0.9662238359451294,1.1889169170268592,0.8409239053726196,383.4798583984375,438.8137512207031,382.305419921875,439.4459228515625,391.96380615234375,438.7918701171875,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBQ10CT106,1号高加入口抽汽温度,℃,Y2_一级抽汽接口,0.952106237411499,1.4157480552696358,0.9519031643867493,383.4798583984375,438.8137512207031,382.305419921875,439.4459228515625,392.94793701171875,437.31744384765625,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBQ10CT106,1号高加入口抽汽温度,℃,Y2_一级抽汽接口,0.9362897276878357,1.632868204581161,1.0899639129638672,383.4798583984375,438.8137512207031,382.305419921875,439.4459228515625,392.9471435546875,435.51727294921875,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBC20CT101,一次低温再热逆止阀前母管管底温度,℃,Y3_VHP至RH1接口,0.8658536672592163,2.4779672579691976,1.7218101024627686,385.76080322265625,442.2284240722656,385.4141845703125,442.86029052734375,400.425537109375,435.4336853027344,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBC20CT101,一次低温再热逆止阀前母管管底温度,℃,Y3_VHP至RH1接口,0.9603046774864197,1.3479563061144322,0.9888492822647095,385.76080322265625,442.2284240722656,385.4141845703125,442.86029052734375,395.7702331542969,442.1200866699219,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBC20CT101,一次低温再热逆止阀前母管管底温度,℃,Y3_VHP至RH1接口,0.9499833583831787,1.5130849574075904,1.0840457677841187,385.76080322265625,442.2284240722656,385.4141845703125,442.86029052734375,396.0289001464844,440.26397705078125,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBC20CT101,一次低温再热逆止阀前母管管底温度,℃,Y3_VHP至RH1接口,0.9420459270477295,1.628726354677676,1.1555688381195068,385.76080322265625,442.2284240722656,385.4141845703125,442.86029052734375,394.817626953125,438.81512451171875,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBC20CT103,一次低温再热逆止阀后水平管管顶温度,℃,Y3_VHP至RH1接口,0.8780698776245117,2.361862488163607,1.623549461364746,384.59814453125,441.3638000488281,384.6874694824219,441.9957580566406,399.8081359863281,434.6363830566406,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBC20CT103,一次低温再热逆止阀后水平管管顶温度,℃,Y3_VHP至RH1接口,0.9660164713859558,1.246904354658178,0.8685547709465027,384.59814453125,441.3638000488281,384.6874694824219,441.9957580566406,394.905517578125,441.2830810546875,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBC20CT103,一次低温再热逆止阀后水平管管顶温度,℃,Y3_VHP至RH1接口,0.9560453295707703,1.4180828290295329,0.9694517850875854,384.59814453125,441.3638000488281,384.6874694824219,441.9957580566406,394.8304748535156,439.84881591796875,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBC20CT103,一次低温再热逆止阀后水平管管顶温度,℃,Y3_VHP至RH1接口,0.947940468788147,1.543296296325483,1.0705269575119019,384.59814453125,441.3638000488281,384.6874694824219,441.9957580566406,393.7433776855469,438.2293395996094,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10LBC20CT104,一次低温再热逆止阀后水平管管底温度,℃,Y3_VHP至RH1接口,0.8662682771682739,2.431455306379574,1.6565327644348145,388.219482421875,443.369873046875,387.6271057128906,444.47808837890625,402.5752258300781,437.0091857910156,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10LBC20CT104,一次低温再热逆止阀后水平管管底温度,℃,Y3_VHP至RH1接口,0.96417236328125,1.2585139717566223,0.8578373193740845,388.219482421875,443.369873046875,387.6271057128906,444.47808837890625,398.7742004394531,443.3662414550781,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10LBC20CT104,一次低温再热逆止阀后水平管管底温度,℃,Y3_VHP至RH1接口,0.9520850777626038,1.4554072679852694,0.9729289412498474,388.219482421875,443.369873046875,387.6271057128906,444.47808837890625,398.05499267578125,441.2245178222656,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10LBC20CT104,一次低温再热逆止阀后水平管管底温度,℃,Y3_VHP至RH1接口,0.9479307532310486,1.517189398311602,1.0340725183486938,388.219482421875,443.369873046875,387.6271057128906,444.47808837890625,397.2305908203125,440.08544921875,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10MAA50CT111A,超高压内缸壁温90%处#1,℃,Y4_VHP缸体与内部蒸汽,0.884136438369751,1.9099959791850165,1.1763728857040405,542.2184448242188,595.8546142578125,546.6427612304688,590.4979858398438,559.6113891601562,585.9737548828125,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10MAA50CT111A,超高压内缸壁温90%处#1,℃,Y4_VHP缸体与内部蒸汽,0.9599037170410156,1.123598444290551,0.6923151016235352,542.2184448242188,595.8546142578125,546.6427612304688,590.4979858398438,555.276611328125,590.1326293945312,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10MAA50CT111A,超高压内缸壁温90%处#1,℃,Y4_VHP缸体与内部蒸汽,0.9644073843955994,1.0586175106521019,0.7111028432846069,542.2184448242188,595.8546142578125,546.6427612304688,590.4979858398438,555.5110473632812,589.2766723632812,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10MAA50CT111A,超高压内缸壁温90%处#1,℃,Y4_VHP缸体与内部蒸汽,0.9489999413490295,1.2671974680328602,0.8528040647506714,542.2184448242188,595.8546142578125,546.6427612304688,590.4979858398438,557.0314331054688,588.3703002929688,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10MAA50CT112A,超高压内缸壁温90%处#2,℃,Y4_VHP缸体与内部蒸汽,0.9084315299987793,1.8043844786059071,1.1338495016098022,546.23583984375,606.1876831054688,553.0924682617188,599.7244262695312,564.0693969726562,594.3532104492188,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10MAA50CT112A,超高压内缸壁温90%处#2,℃,Y4_VHP缸体与内部蒸汽,0.9651323556900024,1.1134413754601582,0.6575695872306824,546.23583984375,606.1876831054688,553.0924682617188,599.7244262695312,560.9766235351562,598.5669555664062,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10MAA50CT112A,超高压内缸壁温90%处#2,℃,Y4_VHP缸体与内部蒸汽,0.9742897748947144,0.9561122919794869,0.6603994965553284,546.23583984375,606.1876831054688,553.0924682617188,599.7244262695312,560.6538696289062,597.6240234375,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10MAA50CT112A,超高压内缸壁温90%处#2,℃,Y4_VHP缸体与内部蒸汽,0.9539363384246826,1.2797803125504486,0.8857519030570984,546.23583984375,606.1876831054688,553.0924682617188,599.7244262695312,562.9351196289062,596.6856689453125,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,ANN,SYG1_10MAA50CT131A,超高压缸蒸汽温度100%,℃,Y4_VHP缸体与内部蒸汽,0.8775081038475037,2.354104730472128,1.699495792388916,500.140625,545.9496459960938,500.1294250488281,547.171142578125,511.5868225097656,540.9273071289062,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,GRU-RNN,SYG1_10MAA50CT131A,超高压缸蒸汽温度100%,℃,Y4_VHP缸体与内部蒸汽,0.9435697197914124,1.5978212900887994,0.8825146555900574,500.140625,545.9496459960938,500.1294250488281,547.171142578125,511.48779296875,544.6388549804688,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,TCN,SYG1_10MAA50CT131A,超高压缸蒸汽温度100%,℃,Y4_VHP缸体与内部蒸汽,0.9510864019393921,1.4876029003038107,0.9294871091842651,500.140625,545.9496459960938,500.1294250488281,547.171142578125,508.9004821777344,544.802490234375,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2025-08训练_2025-09测试,test,iTransformer-small,SYG1_10MAA50CT131A,超高压缸蒸汽温度100%,℃,Y4_VHP缸体与内部蒸汽,0.9609851837158203,1.3285777049714773,0.9535549879074097,500.140625,545.9496459960938,500.1294250488281,547.171142578125,508.2288818359375,545.1162109375,40120,2025-09-01 00:23:00,2025-09-30 23:59:00
2024_10d训练_100d测试,train,ANN,SYG1_10MAA50CP101,超高压缸叶片级压力#1,MPa,Y1_VHP本体,0.9879023432731628,0.5402000421853104,0.38570159673690796,6.576000213623047,22.70800018310547,6.576000213623047,22.70800018310547,6.2287092208862305,22.170244216918945,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,GRU-RNN,SYG1_10MAA50CP101,超高压缸叶片级压力#1,MPa,Y1_VHP本体,0.9972534775733948,0.2573933372829378,0.18651580810546875,6.576000213623047,22.70800018310547,6.576000213623047,22.70800018310547,6.010611534118652,22.53256607055664,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,TCN,SYG1_10MAA50CP101,超高压缸叶片级压力#1,MPa,Y1_VHP本体,0.9922523498535156,0.4323025801633033,0.3233373761177063,6.576000213623047,22.70800018310547,6.576000213623047,22.70800018310547,6.114587783813477,23.79983139038086,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,iTransformer-small,SYG1_10MAA50CP101,超高压缸叶片级压力#1,MPa,Y1_VHP本体,0.9951782822608948,0.34103924296983423,0.255420982837677,6.576000213623047,22.70800018310547,6.576000213623047,22.70800018310547,5.534716606140137,22.397499084472656,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,ANN,SYG1_10MAA50CP102,超高压缸叶片级压力#2,MPa,Y1_VHP本体,0.9923705458641052,0.4289138244349201,0.2927011251449585,6.5920000076293945,22.695999145507812,6.5920000076293945,22.695999145507812,6.615837097167969,22.23931884765625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,GRU-RNN,SYG1_10MAA50CP102,超高压缸叶片级压力#2,MPa,Y1_VHP本体,0.9970919489860535,0.2648052581452331,0.19679361581802368,6.5920000076293945,22.695999145507812,6.5920000076293945,22.695999145507812,6.214102745056152,22.84891700744629,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,TCN,SYG1_10MAA50CP102,超高压缸叶片级压力#2,MPa,Y1_VHP本体,0.9934682250022888,0.3968629955368555,0.30407366156578064,6.5920000076293945,22.695999145507812,6.5920000076293945,22.695999145507812,5.863381385803223,23.524269104003906,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,iTransformer-small,SYG1_10MAA50CP102,超高压缸叶片级压力#2,MPa,Y1_VHP本体,0.9950715899467468,0.3447287021819109,0.25407975912094116,6.5920000076293945,22.695999145507812,6.5920000076293945,22.695999145507812,5.282968521118164,22.280399322509766,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,ANN,SYG1_10MAA50CP103,超高压缸叶片级压力#3,MPa,Y1_VHP本体,0.9920766353607178,0.4370937675300977,0.2798153758049011,6.578999996185303,22.695999145507812,6.5789995193481445,22.695999145507812,6.502799987792969,22.188514709472656,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,GRU-RNN,SYG1_10MAA50CP103,超高压缸叶片级压力#3,MPa,Y1_VHP本体,0.9954357743263245,0.3317449232710511,0.25308263301849365,6.578999996185303,22.695999145507812,6.5789995193481445,22.695999145507812,6.326981544494629,22.912628173828125,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,TCN,SYG1_10MAA50CP103,超高压缸叶片级压力#3,MPa,Y1_VHP本体,0.9913586974143982,0.4564662440490985,0.34415316581726074,6.578999996185303,22.695999145507812,6.5789995193481445,22.695999145507812,6.459166526794434,23.815189361572266,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,iTransformer-small,SYG1_10MAA50CP103,超高压缸叶片级压力#3,MPa,Y1_VHP本体,0.9953100681304932,0.336282386726817,0.24742619693279266,6.578999996185303,22.695999145507812,6.5789995193481445,22.695999145507812,5.486284255981445,22.254894256591797,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,ANN,SYG1_10MAA50CT121A,超高压排汽蒸汽温度#1,℃,Y1_VHP本体,0.9201828837394714,1.1523454051894892,0.8586947917938232,395.4360046386719,424.8529968261719,395.4360046386719,424.8529968261719,401.701904296875,420.6571960449219,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,GRU-RNN,SYG1_10MAA50CT121A,超高压排汽蒸汽温度#1,℃,Y1_VHP本体,0.9583539366722107,0.8323798367264827,0.6358311176300049,395.4360046386719,424.8529968261719,395.4360046386719,424.8529968261719,397.9126281738281,422.33563232421875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,TCN,SYG1_10MAA50CT121A,超高压排汽蒸汽温度#1,℃,Y1_VHP本体,0.9464101791381836,0.9442256006992551,0.7257053256034851,395.4360046386719,424.8529968261719,395.4360046386719,424.8529968261719,398.8517761230469,422.6559143066406,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,iTransformer-small,SYG1_10MAA50CT121A,超高压排汽蒸汽温度#1,℃,Y1_VHP本体,0.9120779633522034,1.2094376658682537,0.9296788573265076,395.4360046386719,424.8529968261719,395.4360046386719,424.8529968261719,400.11090087890625,422.9414978027344,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,ANN,SYG1_10MAA50CT122A,超高压排汽蒸汽温度#2,℃,Y1_VHP本体,0.9043140411376953,1.2598347962780532,0.9286491870880127,392.343994140625,421.91900634765625,392.343994140625,421.91900634765625,400.5633239746094,417.8388671875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,GRU-RNN,SYG1_10MAA50CT122A,超高压排汽蒸汽温度#2,℃,Y1_VHP本体,0.9555246829986572,0.8589125689530334,0.6620028614997864,392.343994140625,421.91900634765625,392.343994140625,421.91900634765625,394.6033630371094,419.6423645019531,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,TCN,SYG1_10MAA50CT122A,超高压排汽蒸汽温度#2,℃,Y1_VHP本体,0.934478223323822,1.0425150595293087,0.7998402714729309,392.343994140625,421.91900634765625,392.343994140625,421.91900634765625,396.8601379394531,419.68267822265625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,iTransformer-small,SYG1_10MAA50CT122A,超高压排汽蒸汽温度#2,℃,Y1_VHP本体,0.9078354239463806,1.23643577552964,0.9477386474609375,392.343994140625,421.91900634765625,392.343994140625,421.91900634765625,397.0215759277344,419.8562316894531,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,ANN,SYG1_10MAA50CT123A,超高压排汽蒸汽温度#3,℃,Y1_VHP本体,0.9024604558944702,1.2548807700767668,0.9365388751029968,393.31500244140625,423.218994140625,393.31500244140625,423.218994140625,401.4393310546875,418.54779052734375,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,GRU-RNN,SYG1_10MAA50CT123A,超高压排汽蒸汽温度#3,℃,Y1_VHP本体,0.9501064419746399,0.8974998224943618,0.6846411824226379,393.31500244140625,423.218994140625,393.31500244140625,423.218994140625,396.63714599609375,420.5009460449219,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,TCN,SYG1_10MAA50CT123A,超高压排汽蒸汽温度#3,℃,Y1_VHP本体,0.9419524073600769,0.968064342393833,0.7432942986488342,393.31500244140625,423.218994140625,393.31500244140625,423.218994140625,397.2731018066406,420.59222412109375,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,iTransformer-small,SYG1_10MAA50CT123A,超高压排汽蒸汽温度#3,℃,Y1_VHP本体,0.9060554504394531,1.2315383379873885,0.9459965825080872,393.31500244140625,423.218994140625,393.31500244140625,423.218994140625,398.7166442871094,420.96832275390625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,ANN,SYG1_10LBC01CP101,超高压缸A侧排汽垂直管压力,MPa,Y1_VHP本体,0.9764996767044067,0.367139630545374,0.23916159570217133,3.177000045776367,10.899999618530273,3.177000045776367,10.899999618530273,2.6740994453430176,11.103116035461426,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_100d测试,train,GRU-RNN,SYG1_10LBC01CP101,超高压缸A侧排汽垂直管压力,MPa,Y1_VHP本体,0.9965678453445435,0.1403059651822021,0.10436924546957016,3.177000045776367,10.899999618530273,3.177000045776367,10.899999618530273,3.1444387435913086,10.936036109924316,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
