epoch,train_loss,val_loss,lr
44,0.10366230147182669,0.1394085989422994,0.001
45,0.10213360677780847,0.13707180815200284,0.001
46,0.10150450125868345,0.13590529928468678,0.001
47,0.10028480405068027,0.13463623335916702,0.001
48,0.09891612178152674,0.13374307101175664,0.001
49,0.09827790198010909,0.13245345264264982,0.001
50,0.09688048807721779,0.13009814660843105,0.001
51,0.09642931509486928,0.13007953145188283,0.001
52,0.09586590543484753,0.1293339696104668,0.001
53,0.09448539970778372,0.12606720616828362,0.001
54,0.09351320509532124,0.12617185910542805,0.001
55,0.09297780344247382,0.12527680103092978,0.001
56,0.09176963718381369,0.12264645241166904,0.001
57,0.09114515628709993,0.12254139514274248,0.001
58,0.09054932468600592,0.12249560930413199,0.001
59,0.08982809459192428,0.12003892760842902,0.001
60,0.08928147474370304,0.11915311582012264,0.001
61,0.08831268964780108,0.11815911041547174,0.001
62,0.08726256434129992,0.1168528372022115,0.001
63,0.08704463391132783,0.11678909836294445,0.001
64,0.08599213968147844,0.1156340876670733,0.001
65,0.08494405147823192,0.11536284600763017,0.001
66,0.08465553936015982,0.11282758914172378,0.001
67,0.08409487408366863,0.11312060688184276,0.001
68,0.0831769924586995,0.11259569038539172,0.001
69,0.08233489630588783,0.10986455202646996,0.001
70,0.08143607563827415,0.10914589904214693,0.001
71,0.08113613086671646,0.1090249433092875,0.001
72,0.08027822683818386,0.10962995454056622,0.001
73,0.0800214792309501,0.10670523485636602,0.001
74,0.07877047331995192,0.10885698060466818,0.001
75,0.07838806130285124,0.10569679034899358,0.001
76,0.07744059328599906,0.10616301722722511,0.001
77,0.0774546043720686,0.10297455409346105,0.001
78,0.07704156629693476,0.10294142961502076,0.001
79,0.07609824247296972,0.10112593383549555,0.001
80,0.07548077368370895,0.10189670177355205,0.001
81,0.07479490617874665,0.09981788021244414,0.001
82,0.07440874190474472,0.10252051448713155,0.001
83,0.07454658945901396,0.09814304067119616,0.001
84,0.07323459559695392,0.09995317685005327,0.001
85,0.07257200404660809,0.0987919040194385,0.001
86,0.07206450771516545,0.09743012440259054,0.001
87,0.07153015546943764,0.0971318413405658,0.001
88,0.07104951903319424,0.09717905181183663,0.001
89,0.07048890978943179,0.09535890412112893,0.001
90,0.07027950412563959,0.09670424918605856,0.001
91,0.06995256010644063,0.0931080032973529,0.001
92,0.06890660621164484,0.0941515487622997,0.001
93,0.06871520946005126,0.09342372202437763,0.001
94,0.06862253243783582,0.09129832288990282,0.001
95,0.06820624001999023,0.09086998676600522,0.001
96,0.06759545534903699,0.09191121091581371,0.001
97,0.067444457560914,0.089062908822543,0.001
98,0.0673636225310358,0.09250394171231413,0.001
99,0.06691075003921494,0.08735494880371442,0.001
100,0.06639584615376709,0.0896472581173187,0.001
101,0.06598599411867566,0.09088110787683426,0.001
102,0.065705704455897,0.08783807789898354,0.001
103,0.06519293508339888,0.08674230796017059,0.001
104,0.06524256748391856,0.08706631695843178,0.001
105,0.06468313181907456,0.08978744682656031,0.001
106,0.06447735824174872,0.08651192563853852,0.001
107,0.06409982786141506,0.08489796102863469,0.001
108,0.06401734962064197,0.08514331587373394,0.001
109,0.06357134693222971,0.08563132403103728,0.001
110,0.06372928663011221,0.08489729361991359,0.001
111,0.06331479836388236,0.08542519519318184,0.001
112,0.0629643472141611,0.08677635492255155,0.001
113,0.0629175269306524,0.08425509469694198,0.001
114,0.06277582402471436,0.08760164020812675,0.001
115,0.062264229608094704,0.08497796464184104,0.001
116,0.06210238699207367,0.0820001073623901,0.001
117,0.06180982629462654,0.08366561711651005,0.001
118,0.061731854533778344,0.08303070577312278,0.001
119,0.0613279225984682,0.08310100237528482,0.001
120,0.06093387180651314,0.08305794329948077,0.001
121,0.06100614940831123,0.08171435763302459,0.001
122,0.06104869196448758,0.08157917048833141,0.001
123,0.06096347071373561,0.0841032896684185,0.001
124,0.06073879003388448,0.08144330757938019,0.001
125,0.060398831380716944,0.08313397716169488,0.001
126,0.06014055237583032,0.08352108905304513,0.001
127,0.06032344070412321,0.0802804430325826,0.001
128,0.06006083325955809,0.08135769633941999,0.001
129,0.059863295082313035,0.08010872384728907,0.001
130,0.059682171311219244,0.08119849200662413,0.001
131,0.05944375219360362,0.08145134274818037,0.001
132,0.05903753230291992,0.08302823751484423,0.001
133,0.05881346173223179,0.07879953267367464,0.001
134,0.058815475628257126,0.08072190404482628,0.001
135,0.05880303482191888,0.08286364963065544,0.001
136,0.058763739822495456,0.07974846727771846,0.001
137,0.05814494204870191,0.078368595936527,0.001
138,0.0581456307161596,0.07951945632560069,0.001
139,0.058364426620025105,0.08151487664544964,0.001
140,0.057964743107339164,0.07832302736909422,0.001
141,0.0577448294084768,0.07794064060193763,0.001
142,0.057346275081382576,0.07979152825869382,0.001
143,0.057640819974782154,0.0802008830793372,0.001
144,0.05753194755803852,0.07982501632546725,0.001
145,0.057109487163753324,0.07787476312624265,0.001
146,0.05690932652869578,0.07846082378195846,0.001
147,0.05688177773086499,0.07751598812673734,0.001
148,0.05699731518615852,0.07628851886753622,0.001
149,0.05658525660334109,0.07835844131909549,0.001
150,0.056598036544020854,0.07742648625482708,0.001
151,0.05661775816951121,0.07732614605394128,0.001
152,0.05648663695577842,0.07889781624214834,0.001
153,0.05612135640356591,0.07751936771009611,0.001
154,0.055883876730543916,0.07720898536786641,0.001
155,0.05590211104155132,0.07847356507767281,0.001
156,0.05571035136215641,0.07689536268308282,0.001
157,0.05573838543272956,0.07575965055591984,0.001
158,0.055495503021971634,0.07720485242534446,0.001
159,0.05527127802385612,0.07652706463043003,0.001
160,0.055492155230028956,0.07483802712671289,0.001
161,0.055213617360302863,0.07408319306155862,0.001
162,0.05516845102388708,0.07544175478965724,0.001
163,0.055383631153490605,0.07830448773897947,0.001
164,0.05534096305537202,0.0763388615220649,0.001
165,0.054806058297627365,0.07485827395360764,0.001
166,0.05444448202003172,0.07701743857501304,0.001
167,0.05491353772164809,0.07845002747561834,0.001
168,0.05463404398946618,0.0747864433075195,0.001
169,0.05458671808215532,0.07347940451478305,0.001
170,0.05452109491563345,0.07424301110446181,0.001
171,0.05433428673668401,0.07491514633779657,0.001
172,0.054119294872277394,0.07456319894148335,0.001
173,0.05379971009760086,0.07800346909592686,0.001
174,0.05399788479846438,0.07368645995991414,0.001
175,0.053703674966467704,0.07383362792398288,0.001
176,0.05381507664741667,0.07435484686398615,0.001
177,0.05375635853993271,0.07358699340254204,0.001
178,0.05352296994458833,0.07275851992167294,0.001
179,0.05331303426707871,0.07371095610808019,0.001
180,0.053472534067458444,0.0745125124307528,0.001
181,0.05311585560590983,0.07788456229314412,0.001
182,0.05315271474605073,0.07487995590521321,0.001
183,0.05320615389564118,0.07166015731689593,0.001
184,0.05315886434484597,0.07051303807186754,0.001
185,0.05313875430416101,0.07213591386194099,0.001
186,0.05258318873195613,0.07345522035202479,0.001
187,0.052427347735838396,0.07341645521932541,0.001
188,0.05266442487641746,0.07341625305343437,0.001
189,0.052382436436954595,0.0725762193197529,0.001
190,0.05209762725403084,0.07495780864807024,0.001
191,0.052470096229334434,0.07254338031762267,0.001
192,0.05253286901708055,0.06938152077807683,0.001
193,0.05227177448686611,0.069884040883687,0.001
194,0.052192990622957805,0.07137767767797322,0.001
195,0.05173567689321287,0.07195529803021314,0.001
196,0.051609756648267835,0.07060990962263657,0.001
197,0.05194610369213655,0.06990875559582557,0.001
198,0.05176398897678178,0.07215261396752101,0.001
199,0.05159900885855835,0.07462449113255766,0.001
200,0.05153030529277432,0.0722679712184488,0.001
201,0.05171176601688685,0.07083596270106154,0.001
202,0.05119031706904994,0.07081862108348166,0.0005
203,0.051026812861081336,0.07022485044448887,0.0005
204,0.051002347233474306,0.06968898194837787,0.0005
205,0.05104532792537123,0.07151009893580659,0.0005
206,0.05087707808951882,0.07067465677381106,0.0005
207,0.05092090684562676,0.07287199640110748,0.0005
208,0.05079109869617884,0.06899761316710956,0.0005
209,0.05103366527525744,0.07214421470687814,0.0005
210,0.050929282211646616,0.07112280333151012,0.0005
211,0.05086163822339962,0.07197512626375782,0.0005
212,0.05084086839051718,0.0700924591522783,0.0005
213,0.050412431594464936,0.07039265142728204,0.0005
214,0.05052385571236362,0.06935608708150855,0.0005
215,0.05071634746072277,0.07008403923413525,0.0005
216,0.05043710800260987,0.06989347499255176,0.0005
217,0.05059094879050268,0.07149403121101257,0.0005
218,0.05061574716526548,0.07019538239801311,0.00025
219,0.050338140103458155,0.06987631067837755,0.00025
220,0.05042195166073474,0.06947477308854665,0.00025
221,0.050354546322832386,0.06925062481398996,0.00025
222,0.05037932943174409,0.06878664916780985,0.00025
223,0.050414228646556716,0.06949132378787211,0.00025
224,0.05023698162795313,0.06927594493513238,0.00025
225,0.05028522275013326,0.0693900512914135,0.00025
226,0.05028323354736339,0.06992597409851475,0.00025
227,0.050381198041447785,0.07002036874969256,0.00025
228,0.050114353581894894,0.0701121237316088,0.00025
229,0.050320264626863564,0.06925233044580782,0.00025
230,0.05022767630268539,0.06833776220611242,0.00025
231,0.05025210223362627,0.06827748734929245,0.00025
232,0.05026639030337988,0.0689890349156236,0.00025
233,0.050048244924498386,0.06928656766675922,0.00025
234,0.04989334553043884,0.06933630928056969,0.00025
235,0.050167757544022355,0.06991725249649727,0.00025
236,0.049986870569148856,0.06877937629886959,0.00025
237,0.05003417795907437,0.06822184916228465,0.00025
238,0.0500634639078286,0.06856335016418265,0.00025
239,0.04999874359080253,0.06968575634368479,0.00025
240,0.0498053446030355,0.06914189131292578,0.00025
241,0.0500807839480705,0.06948672220042851,0.00025
242,0.04994509129189398,0.06840780889062577,0.00025
243,0.05001493168130776,0.06883626259080895,0.00025
244,0.04994106085839778,0.06898958319670534,0.00025
245,0.049931583757369974,0.06890838240107446,0.00025
246,0.049661417211399966,0.06905889864925925,0.00025
247,0.04996434761737861,0.06904528388693996,0.000125
248,0.04963141656928071,0.06809005297754453,0.000125
249,0.049701229105929334,0.06893477863100565,0.000125
250,0.0498391340289875,0.06956473529066669,0.000125
251,0.04976231327718371,0.06918548687135792,0.000125
252,0.04988729757446819,0.06862307716178023,0.000125
253,0.0497035262569417,0.06847112158389941,0.000125
254,0.04958630174957386,0.06867516185050686,0.000125
255,0.04983150202368555,0.06920696333663104,0.000125
256,0.04948018134758217,0.06861736857455615,0.000125
257,0.04984042375311869,0.06896940122728479,0.000125
258,0.04975888319483942,0.06856335612464713,6.25e-05
259,0.049624077365661254,0.06875891795713608,6.25e-05
260,0.04965731634503641,0.06890621756854122,6.25e-05
261,0.04968772060003503,0.0688597932389882,6.25e-05
262,0.049586347799342595,0.06865136411092053,6.25e-05
263,0.04952757719696277,0.06902037453433695,6.25e-05
264,0.04964059346576186,0.06841512975627428,6.25e-05
265,0.04969587134434232,0.06882179612166262,6.25e-05
266,0.049529714119592505,0.06852664605939769,6.25e-05
267,0.04964063219105772,0.06869941387818829,3.125e-05
268,0.04965836850607602,0.06851035307531488,3.125e-05
269,0.049835537419691066,0.06846605901304445,3.125e-05
270,0.04977409244060844,0.06848827630417532,3.125e-05
271,0.04967426307915224,0.0685240983418678,3.125e-05
272,0.04957367290980425,0.0687289979768126,3.125e-05
273,0.04984342754364341,0.06851258458884339,3.125e-05
274,0.04958831282351285,0.06857440590041958,3.125e-05
275,0.04965823449105815,0.06858631010469236,3.125e-05
276,0.04960762145984424,0.06870042333319851,1.5625e-05
277,0.04938080941291981,0.0687276807822049,1.5625e-05
278,0.049669958317050775,0.06862969496478773,1.5625e-05
