stage,model,graph,seed,label_fraction,shuffle_labels,hidden,head_hidden,dropout,learning_rate,finetune_encoder,test,best_val_macro_f1,best_epoch,pretrain_val_mse,accuracy,macro_precision,macro_recall,macro_f1
final,GCN-NodeAware,Identity,202,1,False,32,96,0.05,0.0015,False,iid,0.9671072607418252,12,0.7449625134468079,0.9548611111111112,0.9551825761932144,0.9548611111111112,0.9549478335832899
final,GCN-NodeAware,Identity,202,1,False,32,96,0.05,0.0015,False,ood_profile,0.9671072607418252,12,0.7449625134468079,0.9357638888888888,0.936603429585099,0.9357638888888888,0.9359803078690128
final,GCN-NodeAware,Identity,202,1,False,32,96,0.05,0.0015,False,weak,0.9671072607418252,12,0.7449625134468079,0.4461805555555556,0.6987130809280453,0.4461805555555555,0.43620231644615
