stage,model,graph,seed,label_fraction,shuffle_labels,hidden,head_hidden,dropout,learning_rate,finetune_encoder,test,best_val_macro_f1,best_epoch,pretrain_val_mse,accuracy,macro_precision,macro_recall,macro_f1
final,CNN,KG,123,1,False,32,96,0.05,0.0015,False,iid,0.9930432888910397,28,,0.9791666666666666,0.9794631310151444,0.9791666666666667,0.9791931029511605
final,CNN,KG,123,1,False,32,96,0.05,0.0015,False,ood_profile,0.9930432888910397,28,,0.9184027777777778,0.9341275839709351,0.9184027777777778,0.9188753091351596
final,CNN,KG,123,1,False,32,96,0.05,0.0015,False,weak,0.9930432888910397,28,,0.4131944444444444,0.6297077053547036,0.4131944444444445,0.3681265944553995
